Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
0.912,-4382.831542969,-15.142572403,0
0.914,-4396.271484375,-22.230518341,0
0.916,-4400.166015625,-20.319339752,0
0.918,-4401.017578125,-16.466009140,0
0.920,-4411.123046875,-20.666465759,0
0.922,-4422.906738281,-25.238689423,0
0.924,-4427.538574219,-23.232242584,0
0.926,-4437.179199219,-25.567584991,0
0.928,-4443.648925781,-24.917711258,0
0.930,-4447.950683594,-22.725736618,0
0.932,-4457.025878906,-24.733758926,0
0.934,-4457.974121094,-19.974735260,0
0.936,-4452.558105469,-11.323226929,0
0.938,-4458.974121094,-13.796888351,0
0.940,-4471.686523438,-20.618085861,0
0.942,-4482.360351563,-24.338018417,0
0.944,-4487.992675781,-23.309894562,0
0.946,-4486.820800781,-17.218235016,0
0.948,-4485.207519531,-12.136935234,0
0.950,-4478.844726563,-4.491165161,0
0.952,-4473.963378906,0.303662688,0
0.954,-4480.117675781,-4.550725937,0
0.956,-4479.722656250,-3.231866360,0
0.958,-4477.224609375,-0.570827127,0
0.960,-4492.525390625,-12.344614029,0
0.962,-4495.222167969,-11.698623657,0
0.964,-4486.342285156,-2.192434788,0
0.966,-4484.388183594,-0.185309991,0
0.968,-4486.951171875,-2.137385607,0
0.970,-4486.250488281,-1.117318988,0
0.972,-4483.344726563,1.390904784,0
0.974,-4481.590820313,2.446038723,0
0.976,-4480.764648438,2.544913769,0
0.978,-4474.035156250,7.213427544,0
0.980,-4478.641601563,2.027438164,0
0.982,-4482.880859375,-1.720086694,0
0.984,-4474.989257813,4.799882889,0
0.986,-4478.262695313,1.187325835,0
0.988,-4476.906250000,1.978421330,0
0.990,-4478.564453125,0.249135658,0
0.992,-4481.569824219,-2.144037008,0
0.994,-4476.664062500,2.148277998,0
0.996,-4474.846191406,3.084660769,0
0.998,-4474.088378906,2.988604069,0
1.000,-4474.248046875,2.200220823,0
1.002,-4475.187988281,0.979939878,0
1.004,-4478.975097656,-2.182992697,0
1.006,-4478.373046875,-1.229871631,0
1.008,-4474.813964844,1.811771512,0
1.010,-4473.219238281,2.649579287,0
1.012,-4471.779785156,3.179998875,0
1.014,-4470.101562500,3.778534889,0
1.016,-4476.627441406,-2.136492014,0
