Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
1.172,-1677.917358398,-29.637716293,0
1.174,-1687.222534180,-30.288467407,0
1.176,-1692.437988281,-27.613868713,0
1.178,-1693.546752930,-22.339466095,0
1.180,-1696.737304688,-19.856464386,0
1.182,-1697.278808594,-15.864846230,0
1.184,-1696.207641602,-11.506089211,0
1.186,-1697.511352539,-9.963067055,0
1.188,-1697.822631836,-7.991028309,0
1.190,-1702.095825195,-9.538732529,0
1.192,-1703.221435547,-8.294393539,0
1.194,-1699.239990234,-3.354393244,0
1.196,-1701.452148438,-4.329483986,0
1.198,-1707.223266602,-7.855946541,0
1.200,-1706.679443359,-5.687177181,0
1.202,-1706.554321289,-4.325962543,0
1.204,-1714.398071289,-9.465250969,0
1.206,-1712.995849609,-6.271126747,0
1.208,-1707.827026367,-0.857304394,0
1.210,-1709.325195313,-1.832041860,0
1.212,-1707.911010742,-0.324939877,0
1.214,-1706.876220703,0.552024782,0
1.216,-1710.036987305,-2.028964281,0
1.218,-1709.388061523,-1.073349476,0
1.220,-1706.411132813,1.480496645,0
1.222,-1708.637939453,-0.580435574,0
1.224,-1709.380004883,-1.028596401,0
1.226,-1702.708862305,4.388576508,0
1.228,-1704.211669922,2.244502783,0
1.230,-1710.904785156,-3.460007191,0
1.232,-1712.660400391,-4.056542873,0
1.234,-1707.469848633,0.882003248,0
1.236,-1706.594116211,1.367127895,0
1.238,-1713.878173828,-4.601977348,0
1.240,-1715.298217773,-4.683781624,0
1.242,-1712.947509766,-1.814611435,0
1.244,-1712.543701172,-1.097222686,0
1.246,-1712.339965820,-0.694909871,0
1.248,-1712.349243164,-0.547736704,0
1.250,-1713.189453125,-1.079533100,0
1.252,-1713.920043945,-1.407856703,0
1.254,-1715.231445313,-2.114936352,0
1.256,-1718.331054688,-4.055676460,0
1.258,-1719.602905273,-4.143558979,0
1.260,-1717.944580078,-1.932981730,0
1.262,-1719.068725586,-2.377682686,0
1.264,-1716.958984375,-0.208462968,0
1.266,-1713.682373047,2.386379242,0
1.268,-1721.720947266,-4.396115303,0
1.270,-1727.853759766,-8.189031601,0
1.272,-1726.214599609,-5.094306469,0
1.274,-1725.430541992,-3.352362156,0
1.276,-1728.344604492,-4.873833656,0
1.278,-1730.531494141,-5.491604805,0
1.280,-1729.178588867,-3.218991756,0
1.282,-1732.347412109,-4.968214035,0
1.284,-1733.417236328,-4.696222782,0
1.286,-1734.040161133,-4.137045860,0
1.288,-1744.329589844,-11.220416069,0
1.290,-1751.385375977,-14.214624405,0
1.292,-1749.772094727,-9.800888062,0
1.294,-1753.749511719,-10.716328621,0
1.296,-1756.121459961,-10.179692268,0
1.298,-1757.062255859,-8.649121284,0
1.300,-1762.143920898,-10.679332733,0
1.302,-1762.459594727,-8.551568031,0
1.304,-1764.542968750,-8.271508217,0
1.306,-1769.492065430,-10.282569885,0
1.308,-1766.968994141,-6.035142899,0
1.310,-1764.801635742,-3.008237362,0
1.312,-1768.412475586,-5.148036003,0
1.314,-1768.627075195,-4.170897484,0
1.316,-1772.472534180,-6.234872341,0
1.318,-1774.954467773,-6.779698372,0
1.320,-1773.095825195,-3.827450037,0
1.322,-1775.349975586,-4.730010986,0
1.324,-1780.576049805,-7.743587971,0
1.326,-1777.855468750,-3.906663418,0
1.328,-1772.785034180,0.905141413,0
1.330,-1777.119628906,-2.667316675,0
